customer_id,tier,lifetime_value,feedback_count,negative_count,avg_churn_risk_score,max_priority_score
CUST-001797,Silver,253.12,18,11,0.23500000000000001,60.2
CUST-001134,Silver,679.71,18,11,0.23500000000000001,64.8
CUST-006168,Silver,1206.8,18,11,0.23500000000000001,66.0
CUST-002996,Silver,590.46,18,11,0.23500000000000001,63.1
CUST-005657,Silver,299.46,18,11,0.23500000000000001,58.9
CUST-002348,Silver,474.92,18,11,0.23500000000000001,62.7
CUST-007113,Silver,703.14,15,9,0.234,62.3
CUST-000927,Silver,630.19,15,9,0.234,83.4
CUST-004478,Silver,364.32,15,9,0.234,59.7
CUST-006217,Silver,591.32,15,9,0.234,62.0
CUST-000267,Silver,532.86,15,9,0.234,63.4
CUST-001330,Silver,421.38,15,9,0.234,61.5
CUST-007548,Silver,278.71,15,9,0.234,58.8
CUST-003471,Silver,581.84,15,9,0.234,64.1
CUST-006478,Silver,520.44,15,9,0.234,63.3
CUST-002653,Silver,388.88,15,9,0.234,61.1
CUST-006430,Silver,483.04,15,9,0.234,61.3
CUST-000901,Silver,477.56,15,9,0.234,63.2
CUST-006263,Silver,548.34,15,9,0.234,61.9
CUST-004063,Silver,368.88,15,9,0.234,61.5
CUST-001105,Silver,328.37,15,9,0.234,61.4
CUST-006641,Silver,484.08,15,9,0.234,60.2
CUST-004745,Silver,488.99,15,9,0.234,63.2
CUST-004629,Silver,478.33,15,9,0.234,62.1
CUST-000932,Silver,456.42,15,9,0.234,60.7
CUST-006513,Silver,698.7,15,9,0.234,64.8
CUST-000007,Silver,930.1,10,6,0.23399999999999999,60.3
CUST-004024,Silver,432.28,20,12,0.23399999999999999,61.7
CUST-001721,Silver,457.36,10,6,0.23399999999999999,59.9
CUST-001775,Silver,240.22,10,6,0.23399999999999999,56.3
CUST-002775,Silver,537.7,10,6,0.23399999999999999,59.9
CUST-007274,Silver,308.04,20,12,0.23399999999999999,59.3
CUST-004977,Silver,320.95,10,6,0.23399999999999999,73.8
CUST-006913,Silver,807.82,20,12,0.23399999999999999,63.5
CUST-007081,Silver,312.81,10,6,0.23399999999999999,79.8
CUST-000816,Silver,423.27,10,6,0.23399999999999999,57.5
CUST-007544,Silver,441.47,10,6,0.23399999999999999,60.7
CUST-005784,Silver,367.58,10,6,0.23399999999999999,58.9
CUST-005015,Silver,561.94,10,6,0.23399999999999999,62.5
CUST-000364,Silver,1002.82,10,6,0.23399999999999999,75.2
CUST-007351,Silver,334.3,10,6,0.23399999999999999,60.8
CUST-000110,Silver,567.87,10,6,0.23399999999999999,56.6
CUST-002726,Silver,419.33,10,6,0.23399999999999999,60.1
CUST-002319,Silver,444.38,10,6,0.23399999999999999,60.7
CUST-005799,Silver,452.88,10,6,0.23399999999999999,57.0
CUST-002723,Silver,420.42,10,6,0.23399999999999999,56.1
CUST-007829,Silver,580.95,10,6,0.23399999999999999,73.3
CUST-005553,Silver,398.5,10,6,0.23399999999999999,59.8
CUST-002335,Silver,282.75,10,6,0.23399999999999999,58.8
CUST-001731,Silver,789.14,10,6,0.23399999999999999,64.3
CUST-001633,Silver,426.52,22,13,0.23318181818181818,62.6
CUST-001965,Silver,681.92,22,13,0.23318181818181818,60.8
CUST-002062,Silver,796.9,17,10,0.23294117647058823,65.1
CUST-001313,Silver,747.92,17,10,0.23294117647058823,62.6
CUST-004596,Silver,291.75,17,10,0.23294117647058823,60.8
CUST-001683,Silver,1047.6,17,10,0.23294117647058823,65.1
CUST-005148,Silver,392.44,17,10,0.23294117647058823,60.1
CUST-004009,Silver,290.38,17,10,0.23294117647058823,61.0
CUST-001799,Silver,558.54,17,10,0.23294117647058823,62.5
CUST-005049,Silver,304.92,17,10,0.23294117647058823,58.7
CUST-006782,Silver,336.75,17,10,0.23294117647058823,59.5
CUST-001682,Silver,496.48,17,10,0.23294117647058823,62.6
CUST-004844,Silver,934.54,17,10,0.23294117647058823,84.9
CUST-007106,Silver,303.98,17,10,0.23294117647058823,59.0
CUST-005008,Silver,763.19,17,10,0.23294117647058823,63.2
CUST-005496,Silver,313.99,17,10,0.23294117647058823,61.2
CUST-000323,Silver,415.34,17,10,0.23294117647058823,60.0
CUST-003521,Silver,421.0,17,10,0.23294117647058823,61.8
CUST-002796,Silver,413.6,17,10,0.23294117647058823,62.0
CUST-001756,Silver,298.47,17,10,0.23294117647058823,80.1
CUST-006231,Silver,333.83,17,10,0.23294117647058823,58.5
CUST-003523,Silver,879.95,17,10,0.23294117647058823,64.7
CUST-007966,Silver,232.96,12,7,0.2325,53.8
CUST-006138,Silver,539.56,12,7,0.2325,63.4
CUST-002975,Silver,679.07,24,14,0.2325,64.4
CUST-006152,Silver,390.33,12,7,0.2325,59.1
CUST-007556,Silver,461.34,12,7,0.2325,60.3
CUST-005650,Silver,504.15,12,7,0.2325,62.3
CUST-000897,Silver,580.27,12,7,0.2325,60.8
CUST-003437,Silver,599.37,12,7,0.2325,59.3
CUST-003476,Silver,427.34,12,7,0.2325,56.2
CUST-000195,Silver,311.78,12,7,0.2325,55.8
CUST-000876,Silver,447.12,12,7,0.2325,58.7
CUST-000437,Silver,375.74,12,7,0.2325,56.6
CUST-003754,Silver,538.55,12,7,0.2325,62.4
CUST-002092,Silver,561.15,12,7,0.2325,61.4
CUST-007853,Silver,545.15,12,7,0.2325,59.3
CUST-000406,Silver,189.29,12,7,0.2325,53.4
CUST-007014,Silver,523.08,12,7,0.2325,61.5
CUST-004234,Silver,214.59,12,7,0.2325,74.6
CUST-000705,Silver,476.0,12,7,0.2325,57.7
CUST-004832,Silver,691.62,12,7,0.2325,60.6
CUST-004416,Silver,366.78,12,7,0.2325,61.8
CUST-004645,Silver,374.14,12,7,0.2325,78.9
CUST-006328,Silver,464.12,12,7,0.2325,61.7
CUST-006346,Silver,1047.48,12,7,0.2325,61.6
CUST-002290,Silver,535.33,12,7,0.2325,59.6
CUST-005592,Silver,445.93,12,7,0.2325,59.3
CUST-000461,Silver,445.01,12,7,0.2325,58.1
CUST-001445,Silver,303.82,12,7,0.2325,60.7
CUST-006180,Silver,783.68,12,7,0.2325,59.0
CUST-001647,Silver,709.55,12,7,0.2325,61.7
CUST-006734,Silver,772.75,12,7,0.2325,63.4
CUST-005294,Silver,438.42,12,7,0.2325,60.6
CUST-001541,Silver,486.59,12,7,0.2325,62.8
CUST-000010,Silver,215.5,12,7,0.2325,56.6
CUST-000612,Silver,419.64,19,11,0.23210526315789473,62.7
CUST-000259,Silver,506.32,19,11,0.23210526315789473,61.6
CUST-000704,Silver,199.2,19,11,0.23210526315789473,56.4
CUST-002843,Silver,382.31,19,11,0.23210526315789473,60.0
CUST-002906,Silver,679.43,19,11,0.23210526315789473,62.8
CUST-004091,Silver,534.05,19,11,0.23210526315789473,62.9
CUST-005857,Silver,982.91,19,11,0.23210526315789473,65.0
CUST-005497,Silver,229.18,19,11,0.23210526315789473,59.1
CUST-002660,Silver,398.69,14,8,0.23142857142857146,59.8
CUST-007174,Silver,1045.0,14,8,0.23142857142857146,63.9
CUST-003789,Silver,403.71,14,8,0.23142857142857146,57.9
CUST-006167,Silver,711.25,14,8,0.23142857142857146,64.9
CUST-007659,Silver,476.43,14,8,0.23142857142857146,62.1
CUST-004656,Silver,205.63,14,8,0.23142857142857146,59.0
CUST-007885,Silver,632.05,14,8,0.23142857142857146,62.2
CUST-006068,Silver,437.77,14,8,0.23142857142857146,61.3
CUST-001110,Silver,1203.55,14,8,0.23142857142857146,63.8
CUST-000714,Silver,463.78,14,8,0.23142857142857146,62.0
CUST-002297,Silver,984.53,14,8,0.23142857142857146,63.5
CUST-004124,Silver,516.4,14,8,0.23142857142857146,61.4
CUST-003112,Silver,451.17,7,4,0.23142857142857146,58.0
CUST-001255,Silver,578.35,14,8,0.23142857142857146,61.8
CUST-000433,Silver,689.45,14,8,0.23142857142857146,62.2
CUST-001234,Silver,454.96,14,8,0.23142857142857146,60.8
CUST-002006,Silver,368.36,14,8,0.23142857142857146,60.5
CUST-003079,Silver,369.4,14,8,0.23142857142857146,58.9
CUST-003482,Silver,400.61,14,8,0.23142857142857146,60.0
CUST-007035,Silver,474.97,14,8,0.23142857142857146,61.1
CUST-000423,Silver,613.39,14,8,0.23142857142857146,62.8
CUST-004988,Silver,621.43,14,8,0.23142857142857146,64.4
CUST-007692,Silver,386.45,14,8,0.23142857142857146,61.8
CUST-005329,Silver,280.95,14,8,0.23142857142857146,60.4
CUST-003293,Silver,488.9,21,12,0.23142857142857146,60.8
CUST-005429,Silver,470.94,14,8,0.23142857142857146,62.0
CUST-001026,Silver,131.8,14,8,0.23142857142857146,51.0
CUST-005601,Silver,437.66,7,4,0.23142857142857146,54.5
CUST-001729,Silver,468.5,21,12,0.23142857142857146,82.3
CUST-003086,Silver,648.32,14,8,0.23142857142857146,79.5
CUST-001350,Silver,523.04,14,8,0.23142857142857146,59.5
CUST-006352,Silver,382.19,14,8,0.23142857142857146,77.2
CUST-007159,Silver,579.53,21,12,0.23142857142857146,62.3
CUST-006368,Silver,218.25,14,8,0.23142857142857146,74.7
CUST-004852,Silver,267.36,14,8,0.23142857142857146,78.5
CUST-001578,Silver,736.65,14,8,0.23142857142857146,63.9
CUST-005168,Silver,529.26,14,8,0.23142857142857146,62.7
CUST-002382,Silver,923.71,14,8,0.23142857142857146,63.6
CUST-001302,Silver,423.23,14,8,0.23142857142857146,60.3
CUST-006925,Silver,840.58,14,8,0.23142857142857146,62.4
CUST-007322,Silver,408.88,14,8,0.23142857142857146,62.0
CUST-006039,Silver,868.4,14,8,0.23142857142857146,63.4
CUST-003002,Silver,489.68,14,8,0.23142857142857146,63.2
CUST-001658,Silver,946.46,14,8,0.23142857142857146,64.7
CUST-001498,Silver,394.29,14,8,0.23142857142857146,62.1
CUST-005672,Silver,335.04,14,8,0.23142857142857146,59.1
CUST-004180,Silver,1317.92,14,8,0.23142857142857146,64.6
CUST-001495,Silver,307.97,14,8,0.23142857142857146,55.8
CUST-001174,Silver,503.51,23,13,0.23086956521739133,63.7
CUST-003755,Silver,639.94,23,13,0.23086956521739133,63.6
CUST-004634,Silver,757.5,23,13,0.23086956521739133,64.1
CUST-007931,Silver,754.18,23,13,0.23086956521739133,65.3
CUST-002676,Silver,770.2,23,13,0.23086956521739133,62.9
CUST-007633,Silver,921.96,23,13,0.23086956521739133,64.9
CUST-003758,Silver,489.73,16,9,0.230625,61.0
CUST-002880,Silver,490.91,16,9,0.230625,62.4
CUST-004247,Silver,354.41,16,9,0.230625,59.3
CUST-003233,Silver,627.67,16,9,0.230625,62.2
CUST-006795,Silver,331.53,16,9,0.230625,61.3
CUST-004989,Silver,477.19,16,9,0.230625,62.8
CUST-003507,Silver,409.2,16,9,0.230625,60.4
CUST-000865,Silver,724.3,16,9,0.230625,64.4
CUST-005085,Silver,452.29,16,9,0.230625,62.1
CUST-001430,Silver,498.42,16,9,0.230625,61.3
CUST-004662,Silver,222.09,16,9,0.230625,57.5
CUST-004387,Silver,1111.07,16,9,0.230625,64.3
CUST-005445,Silver,381.47,16,9,0.230625,62.1
CUST-001245,Silver,562.16,16,9,0.230625,61.3
CUST-003839,Silver,235.43,16,9,0.230625,57.5
CUST-007391,Silver,282.46,16,9,0.230625,73.3
CUST-000450,Silver,1254.69,16,9,0.230625,64.4
CUST-000537,Silver,557.21,16,9,0.230625,61.4
CUST-000662,Silver,575.32,16,9,0.230625,63.6
CUST-000633,Silver,468.43,16,9,0.230625,58.0
CUST-007798,Silver,388.9,16,9,0.230625,62.2
CUST-002436,Silver,474.51,16,9,0.230625,60.8
CUST-004452,Silver,752.68,16,9,0.230625,83.6
CUST-004173,Silver,921.91,16,9,0.230625,64.7
CUST-005138,Silver,619.62,16,9,0.230625,63.4
CUST-005119,Silver,503.36,16,9,0.230625,62.5
CUST-007492,Silver,262.39,16,9,0.230625,58.5
CUST-006790,Silver,562.88,16,9,0.230625,63.6
CUST-004303,Silver,485.63,16,9,0.230625,62.2
CUST-000779,Silver,391.38,16,9,0.230625,60.1
CUST-007133,Silver,442.1,16,9,0.230625,60.4
CUST-006651,Silver,280.98,16,9,0.230625,58.4
CUST-003348,Silver,344.31,16,9,0.230625,61.3
CUST-007427,Silver,565.82,16,9,0.230625,62.9
CUST-005037,Silver,742.22,16,9,0.230625,64.1
CUST-007730,Silver,422.2,16,9,0.230625,60.5
CUST-001907,Silver,633.05,16,9,0.230625,62.2
CUST-000019,Silver,800.82,18,10,0.23000000000000004,63.4
CUST-005938,Silver,500.09,9,5,0.23000000000000004,61.4
CUST-006245,Silver,516.22,9,5,0.23000000000000004,59.4
CUST-003326,Silver,309.38,18,10,0.23000000000000004,56.9
CUST-000095,Silver,396.1,18,10,0.23000000000000004,61.1
CUST-004386,Silver,438.84,9,5,0.23000000000000004,56.2
CUST-005470,Silver,884.56,9,5,0.23000000000000004,63.5
CUST-006204,Silver,580.69,18,10,0.23000000000000004,63.0
CUST-003586,Silver,610.76,9,5,0.23000000000000004,59.3
CUST-005963,Silver,292.49,9,5,0.23000000000000004,59.7
CUST-001155,Silver,251.74,9,5,0.23000000000000004,54.2
CUST-003498,Silver,416.25,9,5,0.23000000000000004,56.6
CUST-003787,Silver,780.45,9,5,0.23000000000000004,63.1
CUST-000107,Silver,525.09,9,5,0.23000000000000004,57.2
CUST-001331,Silver,420.18,18,10,0.23000000000000004,60.7
CUST-000902,Silver,435.48,9,5,0.23000000000000004,61.7
CUST-006197,Silver,398.09,9,5,0.23000000000000004,56.2
CUST-002569,Silver,449.81,9,5,0.23000000000000004,58.4
CUST-004895,Silver,457.97,9,5,0.23000000000000004,59.9
CUST-004010,Silver,278.01,18,10,0.23000000000000004,59.1
CUST-002632,Silver,282.21,9,5,0.23000000000000004,56.9
CUST-002072,Silver,295.16,9,5,0.23000000000000004,53.9
CUST-002597,Silver,435.99,18,10,0.23000000000000004,60.7
CUST-004822,Silver,711.13,18,10,0.23000000000000004,64.9
CUST-004104,Silver,341.17,18,10,0.23000000000000004,60.9
CUST-006835,Silver,617.06,9,5,0.23000000000000004,62.1
CUST-005285,Silver,321.52,18,10,0.23000000000000004,59.3
CUST-003390,Silver,448.74,18,10,0.23000000000000004,62.2
CUST-002921,Silver,406.83,9,5,0.23000000000000004,61.3
CUST-000340,Silver,268.52,9,5,0.23000000000000004,57.5
CUST-002589,Silver,416.46,18,10,0.23000000000000004,62.6
CUST-007502,Silver,424.58,18,10,0.23000000000000004,60.4
CUST-007736,Silver,260.13,9,5,0.23000000000000004,55.5
CUST-005690,Silver,877.79,18,10,0.23000000000000004,64.3
CUST-006338,Silver,455.87,20,11,0.22949999999999998,62.5
CUST-001060,Silver,1056.89,20,11,0.22949999999999998,65.0
CUST-001270,Silver,639.75,20,11,0.22949999999999998,64.6
CUST-007306,Silver,330.18,20,11,0.22949999999999998,59.6
CUST-006044,Silver,533.95,20,11,0.22949999999999998,63.9
CUST-004614,Silver,304.56,20,11,0.22949999999999998,60.4
CUST-003991,Silver,196.89,20,11,0.22949999999999998,58.5
CUST-002961,Silver,413.85,20,11,0.22949999999999998,60.6
CUST-007897,Silver,500.16,22,12,0.2290909090909091,63.6
CUST-002917,Silver,409.87,11,6,0.2290909090909091,60.4
CUST-002128,Silver,181.68,22,12,0.2290909090909091,73.6
CUST-003910,Silver,637.8,11,6,0.2290909090909091,60.1
CUST-003798,Silver,201.57,22,12,0.2290909090909091,57.4
CUST-004712,Silver,455.02,11,6,0.2290909090909091,75.4
CUST-002691,Silver,488.48,11,6,0.2290909090909091,60.9
CUST-007672,Silver,263.86,22,12,0.2290909090909091,58.6
CUST-005941,Silver,264.88,11,6,0.2290909090909091,56.6
CUST-006171,Silver,266.61,22,12,0.2290909090909091,60.5
CUST-007010,Silver,326.62,11,6,0.2290909090909091,60.1
CUST-001029,Silver,195.09,11,6,0.2290909090909091,58.5
CUST-006636,Silver,535.89,11,6,0.2290909090909091,59.6
CUST-002064,Silver,624.88,11,6,0.2290909090909091,58.2
CUST-001146,Silver,734.42,11,6,0.2290909090909091,64.5
CUST-001228,Silver,835.43,11,6,0.2290909090909091,60.3
CUST-003959,Silver,347.67,11,6,0.2290909090909091,57.2
CUST-003083,Silver,630.48,11,6,0.2290909090909091,61.3
CUST-003123,Silver,463.22,11,6,0.2290909090909091,58.8
CUST-001343,Silver,808.09,11,6,0.2290909090909091,63.8
CUST-005038,Silver,295.99,11,6,0.2290909090909091,56.9
CUST-007505,Silver,236.76,11,6,0.2290909090909091,56.1
CUST-000863,Silver,552.73,11,6,0.2290909090909091,61.4
CUST-004903,Silver,424.86,11,6,0.2290909090909091,59.2
CUST-000242,Silver,274.53,11,6,0.2290909090909091,58.2
CUST-007005,Silver,210.62,11,6,0.2290909090909091,56.9
CUST-004096,Silver,386.47,11,6,0.2290909090909091,59.3
CUST-002842,Silver,526.98,11,6,0.2290909090909091,80.5
CUST-000578,Silver,352.71,11,6,0.2290909090909091,55.7
CUST-000240,Silver,666.16,22,12,0.2290909090909091,62.6
CUST-002714,Silver,486.42,24,13,0.22875,62.0
CUST-004881,Silver,901.89,24,13,0.22875,63.2
CUST-004351,Silver,311.8,24,13,0.22875,60.5
CUST-004006,Silver,415.03,24,13,0.22875,62.4
CUST-001494,Silver,757.43,24,13,0.22875,64.3
CUST-000083,Silver,111.42,13,7,0.22846153846153847,51.3
CUST-001733,Silver,713.05,13,7,0.22846153846153847,62.4
CUST-007362,Silver,777.97,13,7,0.22846153846153847,63.0
CUST-000532,Silver,424.26,13,7,0.22846153846153847,55.5
CUST-004641,Silver,673.39,13,7,0.22846153846153847,59.5
CUST-006287,Silver,370.33,13,7,0.22846153846153847,59.8
CUST-001842,Silver,505.21,13,7,0.22846153846153847,60.3
CUST-004274,Silver,460.26,13,7,0.22846153846153847,59.9
CUST-004227,Silver,456.22,13,7,0.22846153846153847,62.5
CUST-002407,Silver,293.01,13,7,0.22846153846153847,73.4
CUST-005360,Silver,404.38,13,7,0.22846153846153847,59.6
CUST-000478,Silver,539.75,13,7,0.22846153846153847,58.6
CUST-003428,Silver,642.44,13,7,0.22846153846153847,64.0
CUST-002038,Silver,371.0,26,14,0.22846153846153847,61.2
CUST-000936,Silver,398.37,13,7,0.22846153846153847,58.2
CUST-005779,Silver,699.84,13,7,0.22846153846153847,60.8
CUST-002374,Silver,297.4,13,7,0.22846153846153847,56.3
CUST-002142,Silver,589.67,13,7,0.22846153846153847,62.1
CUST-005966,Silver,555.66,13,7,0.22846153846153847,60.8
CUST-001478,Silver,646.85,13,7,0.22846153846153847,62.3
CUST-003584,Silver,325.49,13,7,0.22846153846153847,58.2
CUST-006094,Silver,434.95,13,7,0.22846153846153847,60.5
CUST-006108,Silver,451.08,13,7,0.22846153846153847,62.5
CUST-002884,Silver,228.78,13,7,0.22846153846153847,54.5
CUST-007299,Silver,927.89,13,7,0.22846153846153847,65.6
CUST-007680,Silver,301.19,13,7,0.22846153846153847,73.6
CUST-004159,Silver,287.6,13,7,0.22846153846153847,58.5
CUST-003455,Silver,477.29,13,7,0.22846153846153847,61.0
CUST-004224,Silver,557.26,13,7,0.22846153846153847,60.8
CUST-007510,Silver,180.8,13,7,0.22846153846153847,57.3
CUST-001776,Silver,593.72,13,7,0.22846153846153847,63.7
CUST-004119,Silver,550.19,13,7,0.22846153846153847,60.8
CUST-005699,Silver,355.91,13,7,0.22846153846153847,59.6
CUST-006776,Silver,605.24,13,7,0.22846153846153847,59.5
CUST-001690,Silver,660.11,13,7,0.22846153846153847,62.0
CUST-007812,Silver,284.7,15,8,0.228,58.0
CUST-005739,Silver,719.86,15,8,0.228,62.4
CUST-000982,Silver,415.43,15,8,0.228,62.4
CUST-000509,Silver,379.69,15,8,0.228,57.2
CUST-004395,Silver,1418.57,15,8,0.228,66.5
CUST-007864,Silver,868.71,15,8,0.228,65.1
CUST-007917,Silver,720.23,15,8,0.228,62.5
CUST-006057,Silver,206.05,15,8,0.228,58.8
CUST-006158,Silver,436.45,15,8,0.228,62.8
CUST-001423,Silver,527.74,15,8,0.228,60.9
CUST-000703,Silver,700.14,15,8,0.228,63.6
CUST-004838,Silver,539.4,15,8,0.228,59.6
CUST-003291,Silver,316.63,15,8,0.228,61.2
CUST-002432,Silver,342.87,15,8,0.228,59.7
CUST-004942,Silver,343.79,15,8,0.228,59.6
CUST-004972,Silver,944.94,15,8,0.228,64.3
CUST-004914,Silver,756.91,15,8,0.228,58.9
CUST-007593,Silver,733.19,15,8,0.228,62.9
CUST-005610,Silver,569.27,15,8,0.228,63.5
CUST-001396,Silver,550.35,15,8,0.228,62.5
CUST-004908,Silver,413.11,15,8,0.228,60.0
CUST-005781,Silver,586.82,15,8,0.228,58.2
CUST-000957,Silver,366.66,15,8,0.228,60.9
CUST-000248,Silver,284.35,15,8,0.228,59.7
CUST-002970,Silver,834.99,15,8,0.228,64.4
CUST-003958,Silver,403.86,15,8,0.228,58.2
CUST-002172,Silver,296.61,15,8,0.228,60.9
CUST-002030,Silver,875.13,15,8,0.228,64.9
CUST-001960,Silver,323.49,15,8,0.228,60.3
CUST-000168,Silver,436.45,15,8,0.228,60.6
CUST-001698,Silver,397.87,15,8,0.228,61.2
CUST-005589,Silver,772.98,15,8,0.228,62.4
CUST-005274,Silver,408.51,15,8,0.228,60.5
CUST-007799,Silver,430.25,15,8,0.228,61.7
CUST-003953,Silver,322.82,15,8,0.228,58.7
CUST-005665,Silver,643.1,15,8,0.228,64.0
CUST-006398,Silver,518.16,15,8,0.228,60.3
CUST-007761,Silver,262.46,15,8,0.228,59.0
CUST-007976,Silver,758.6,15,8,0.228,63.0
CUST-004574,Silver,309.73,15,8,0.228,56.8
CUST-007992,Silver,437.68,15,8,0.228,60.8
CUST-006249,Silver,442.89,15,8,0.228,60.7
CUST-006595,Silver,235.27,15,8,0.228,58.9
CUST-002895,Silver,315.52,15,8,0.228,59.9
CUST-002943,Silver,438.81,15,8,0.228,60.5
CUST-007334,Silver,883.22,15,8,0.228,63.6
CUST-001587,Silver,195.38,17,9,0.22764705882352942,54.8
CUST-006255,Silver,553.34,17,9,0.22764705882352942,63.9
CUST-002140,Silver,873.81,17,9,0.22764705882352942,80.6
CUST-000177,Silver,466.16,17,9,0.22764705882352942,60.9
CUST-003212,Silver,338.46,17,9,0.22764705882352942,59.0
CUST-006551,Silver,1064.83,17,9,0.22764705882352942,61.1
CUST-001948,Silver,660.36,17,9,0.22764705882352942,62.4
CUST-001290,Silver,657.32,17,9,0.22764705882352942,83.6
CUST-003187,Silver,462.08,17,9,0.22764705882352942,62.9
CUST-007783,Silver,442.16,17,9,0.22764705882352942,60.9
CUST-003225,Silver,416.99,17,9,0.22764705882352942,61.4
CUST-005823,Silver,423.97,17,9,0.22764705882352942,60.3
CUST-001068,Silver,232.45,17,9,0.22764705882352942,57.0
CUST-006705,Silver,755.08,17,9,0.22764705882352942,62.0
CUST-005105,Silver,417.72,17,9,0.22764705882352942,60.6
CUST-002695,Silver,669.65,17,9,0.22764705882352942,64.3
CUST-000300,Silver,545.71,17,9,0.22764705882352942,63.8
CUST-006853,Silver,475.84,17,9,0.22764705882352942,63.0
CUST-007078,Silver,521.95,17,9,0.22764705882352942,63.4
CUST-006136,Silver,784.97,17,9,0.22764705882352942,63.7
CUST-006279,Silver,293.55,17,9,0.22764705882352942,59.5
CUST-003565,Silver,491.42,17,9,0.22764705882352942,59.2
CUST-005178,Silver,549.65,19,10,0.22736842105263158,62.9
CUST-000805,Silver,558.4,19,10,0.22736842105263158,61.9
CUST-003280,Silver,366.93,19,10,0.22736842105263158,62.1
CUST-003046,Silver,791.52,19,10,0.22736842105263158,63.3
CUST-006161,Silver,462.29,19,10,0.22736842105263158,62.9
CUST-001848,Silver,567.39,19,10,0.22736842105263158,61.8
CUST-006078,Silver,559.97,19,10,0.22736842105263158,63.6
CUST-003168,Silver,639.76,19,10,0.22736842105263158,83.5
CUST-007099,Silver,425.09,19,10,0.22736842105263158,62.1
CUST-002562,Silver,559.51,19,10,0.22736842105263158,76.3
CUST-004602,Silver,781.89,19,10,0.22736842105263158,84.0
CUST-002352,Silver,360.58,19,10,0.22736842105263158,62.0
CUST-000772,Silver,358.87,21,11,0.22714285714285717,78.6
CUST-007262,Silver,336.06,21,11,0.22714285714285717,60.7
CUST-001133,Silver,406.67,21,11,0.22714285714285717,60.9
CUST-006112,Silver,265.63,21,11,0.22714285714285717,60.6
CUST-004766,Silver,381.3,21,11,0.22714285714285717,62.3
CUST-007147,Silver,351.45,21,11,0.22714285714285717,59.6
CUST-001194,Silver,575.66,21,11,0.22714285714285717,62.2
CUST-004761,Silver,573.47,23,12,0.22695652173913042,64.1
CUST-000671,Silver,404.05,23,12,0.22695652173913042,60.2
CUST-006699,Silver,422.47,23,12,0.22695652173913042,60.7
CUST-005124,Silver,387.01,23,12,0.22695652173913042,60.6
CUST-005631,Silver,456.08,23,12,0.22695652173913042,61.2
CUST-007291,Silver,733.56,26,13,0.22500000000000003,62.5
CUST-004367,Silver,608.55,14,7,0.225,62.8
CUST-003792,Silver,712.66,12,6,0.225,62.7
CUST-003769,Silver,484.32,14,7,0.225,60.2
CUST-005924,Silver,262.72,16,8,0.225,58.2
CUST-006622,Silver,343.05,12,6,0.225,56.6
CUST-002143,Silver,574.28,16,8,0.225,62.9
CUST-005465,Silver,663.12,12,6,0.225,62.1
CUST-001175,Silver,470.98,14,7,0.225,60.2
CUST-000670,Silver,556.36,14,7,0.225,61.7
CUST-003328,Silver,333.69,10,5,0.225,59.4
CUST-004055,Silver,421.25,8,4,0.225,56.4
CUST-000059,Silver,264.21,16,8,0.225,58.1
CUST-003971,Silver,359.5,12,6,0.225,61.4
CUST-005583,Silver,361.19,12,6,0.225,57.3
CUST-003512,Silver,678.35,14,7,0.225,62.2
CUST-004153,Silver,412.66,20,10,0.225,58.3
CUST-006798,Silver,712.88,16,8,0.225,62.2
CUST-006767,Silver,773.39,14,7,0.225,60.7
CUST-003215,Silver,335.11,20,10,0.225,59.5
CUST-001374,Silver,588.54,12,6,0.225,61.0
CUST-001847,Silver,431.95,14,7,0.225,59.6
CUST-004110,Silver,356.43,4,2,0.225,50.2
