customer_id,signup_date,region,tier,lifetime_value,base_churn_prob
CUST-004172,2024-04-20,Asia Pacific,Bronze,226.58,0.28
CUST-004173,2026-05-15,North America,Silver,921.91,0.18
CUST-004174,2024-05-18,North America,Gold,1043.75,0.1
CUST-004175,2025-03-10,Latin America,Silver,391.58,0.18
CUST-004176,2025-05-23,Europe,Platinum,3172.37,0.05
CUST-004177,2024-09-29,North America,Gold,945.35,0.1
CUST-004178,2024-04-08,Asia Pacific,Bronze,432.34,0.28
CUST-004179,2026-02-02,Latin America,Bronze,76.55,0.28
CUST-004180,2026-04-29,North America,Silver,1317.92,0.18
CUST-004181,2024-04-13,Asia Pacific,Platinum,4518.73,0.05
CUST-004182,2024-08-01,Latin America,Platinum,3386.28,0.05
CUST-004183,2026-01-30,Latin America,Gold,858.36,0.1
CUST-004184,2025-10-25,Latin America,Silver,442.77,0.18
CUST-004185,2026-01-31,Europe,Gold,957.74,0.1
CUST-004186,2026-02-25,Europe,Bronze,260.55,0.28
CUST-004187,2024-06-13,North America,Bronze,193.07,0.28
CUST-004188,2026-05-02,North America,Silver,877.97,0.18
CUST-004189,2025-06-03,Europe,Gold,1068.4,0.1
CUST-004190,2024-10-10,Europe,Platinum,3703.58,0.05
CUST-004191,2025-05-31,North America,Bronze,144.27,0.28
CUST-004192,2025-10-18,Europe,Gold,1033.34,0.1
CUST-004193,2025-09-04,North America,Gold,795.09,0.1
CUST-004194,2024-06-12,Asia Pacific,Silver,600.04,0.18
CUST-004195,2025-10-20,North America,Bronze,171.92,0.28
CUST-004196,2024-03-04,Europe,Silver,441.58,0.18
CUST-004197,2024-03-31,Europe,Silver,550.28,0.18
CUST-004198,2024-04-26,North America,Silver,381.61,0.18
CUST-004199,2026-05-15,Latin America,Silver,452.74,0.18
CUST-004200,2024-09-23,Europe,Gold,1694.07,0.1
CUST-004201,2026-04-01,North America,Bronze,223.65,0.28
CUST-004202,2025-11-15,North America,Bronze,276.42,0.28
CUST-004203,2025-07-12,North America,Silver,288.71,0.18
CUST-004204,2024-05-19,North America,Bronze,102.06,0.28
CUST-004205,2024-09-02,Europe,Platinum,2207.79,0.05
CUST-004206,2025-10-22,Europe,Bronze,115.74,0.28
CUST-004207,2026-01-27,Latin America,Silver,393.53,0.18
CUST-004208,2025-01-29,Asia Pacific,Gold,1429.24,0.1
CUST-004209,2025-05-01,North America,Bronze,239.0,0.28
CUST-004210,2025-04-20,North America,Gold,1025.09,0.1
CUST-004211,2025-05-31,Europe,Silver,566.14,0.18
CUST-004212,2024-07-02,North America,Bronze,250.09,0.28
CUST-004213,2024-01-20,North America,Gold,1000.22,0.1
CUST-004214,2025-07-11,Asia Pacific,Bronze,134.04,0.28
CUST-004215,2025-06-07,North America,Silver,462.06,0.18
CUST-004216,2025-08-04,Asia Pacific,Bronze,76.74,0.28
CUST-004217,2025-06-12,North America,Bronze,184.04,0.28
CUST-004218,2024-05-26,Middle East & Africa,Gold,741.1,0.1
CUST-004219,2025-10-27,Europe,Gold,1645.76,0.1
CUST-004220,2024-10-30,Asia Pacific,Bronze,126.25,0.28
CUST-004221,2025-09-11,North America,Silver,366.9,0.18
CUST-004222,2026-01-17,Latin America,Gold,811.28,0.1
CUST-004223,2026-03-30,Asia Pacific,Gold,1489.92,0.1
CUST-004224,2026-05-13,Asia Pacific,Silver,557.26,0.18
CUST-004225,2025-08-04,Europe,Gold,1000.26,0.1
CUST-004226,2025-11-25,Asia Pacific,Silver,923.63,0.18
CUST-004227,2026-01-31,North America,Silver,456.22,0.18
CUST-004228,2024-08-15,Europe,Platinum,3480.51,0.05
CUST-004229,2024-04-11,Asia Pacific,Bronze,153.6,0.28
CUST-004230,2025-08-09,Europe,Bronze,114.26,0.28
CUST-004231,2025-02-20,North America,Bronze,100.8,0.28
CUST-004232,2024-08-03,Europe,Bronze,129.18,0.28
CUST-004233,2025-02-10,Asia Pacific,Bronze,193.3,0.28
CUST-004234,2025-02-02,North America,Silver,214.59,0.18
CUST-004235,2025-12-15,North America,Silver,247.01,0.18
CUST-004236,2025-12-04,North America,Bronze,117.64,0.28
CUST-004237,2026-01-30,Asia Pacific,Bronze,73.19,0.28
CUST-004238,2025-05-13,North America,Bronze,85.11,0.28
CUST-004239,2026-01-23,Asia Pacific,Bronze,207.35,0.28
CUST-004240,2025-04-09,Europe,Silver,377.64,0.18
CUST-004241,2025-11-21,Asia Pacific,Bronze,106.94,0.28
CUST-004242,2025-12-31,Middle East & Africa,Platinum,3701.53,0.05
CUST-004243,2024-03-22,North America,Bronze,157.06,0.28
CUST-004244,2025-08-26,North America,Platinum,5576.74,0.05
CUST-004245,2025-11-17,Asia Pacific,Bronze,73.61,0.28
CUST-004246,2026-01-20,North America,Gold,828.4,0.1
CUST-004247,2026-02-10,North America,Silver,354.41,0.18
CUST-004248,2024-12-30,Asia Pacific,Gold,1403.23,0.1
CUST-004249,2024-06-11,Middle East & Africa,Silver,1430.82,0.18
CUST-004250,2024-02-17,Europe,Platinum,4425.2,0.05
CUST-004251,2025-05-25,North America,Silver,404.6,0.18
CUST-004252,2024-11-24,Europe,Gold,738.61,0.1
CUST-004253,2026-04-19,North America,Gold,702.54,0.1
CUST-004254,2024-04-25,Asia Pacific,Silver,645.81,0.18
CUST-004255,2026-04-28,Asia Pacific,Silver,327.45,0.18
CUST-004256,2024-12-02,Latin America,Bronze,130.19,0.28
CUST-004257,2026-05-30,North America,Gold,2328.51,0.1
CUST-004258,2026-01-06,Europe,Silver,226.65,0.18
CUST-004259,2026-05-13,North America,Silver,501.42,0.18
CUST-004260,2026-04-19,North America,Bronze,104.5,0.28
CUST-004261,2024-05-26,Asia Pacific,Silver,865.89,0.18
CUST-004262,2025-07-28,North America,Silver,309.15,0.18
CUST-004263,2026-03-16,Europe,Silver,588.05,0.18
CUST-004264,2024-11-18,Asia Pacific,Bronze,72.77,0.28
CUST-004265,2025-03-18,Middle East & Africa,Bronze,279.21,0.28
CUST-004266,2026-04-16,Asia Pacific,Bronze,216.7,0.28
CUST-004267,2024-01-13,Asia Pacific,Silver,360.24,0.18
CUST-004268,2025-05-08,Europe,Bronze,175.53,0.28
CUST-004269,2025-12-01,North America,Silver,659.96,0.18
CUST-004270,2024-10-13,Europe,Silver,478.37,0.18
CUST-004271,2025-12-20,Europe,Platinum,2996.2,0.05
CUST-004272,2024-04-23,Asia Pacific,Bronze,144.23,0.28
CUST-004273,2025-04-24,Europe,Bronze,156.75,0.28
CUST-004274,2024-01-22,Europe,Silver,460.26,0.18
CUST-004275,2024-12-14,North America,Silver,535.42,0.18
CUST-004276,2025-12-26,North America,Bronze,99.7,0.28
CUST-004277,2025-11-13,Asia Pacific,Gold,925.93,0.1
CUST-004278,2026-04-14,Europe,Silver,384.98,0.18
CUST-004279,2025-07-19,Asia Pacific,Bronze,181.1,0.28
CUST-004280,2026-03-20,Europe,Bronze,81.4,0.28
CUST-004281,2024-11-15,North America,Gold,1276.19,0.1
CUST-004282,2024-05-05,Asia Pacific,Bronze,204.99,0.28
CUST-004283,2024-10-03,Asia Pacific,Bronze,152.93,0.28
CUST-004284,2024-07-22,Europe,Bronze,154.58,0.28
CUST-004285,2024-07-12,Europe,Silver,398.71,0.18
CUST-004286,2025-11-11,Europe,Gold,1230.25,0.1
CUST-004287,2025-10-25,Asia Pacific,Bronze,125.74,0.28
CUST-004288,2025-06-30,Asia Pacific,Bronze,140.34,0.28
CUST-004289,2025-11-26,Asia Pacific,Bronze,125.71,0.28
CUST-004290,2024-10-12,Europe,Silver,418.84,0.18
CUST-004291,2024-02-26,Europe,Bronze,132.11,0.28
CUST-004292,2026-01-03,Europe,Gold,748.15,0.1
CUST-004293,2024-10-29,Asia Pacific,Bronze,82.14,0.28
CUST-004294,2024-06-11,Europe,Bronze,154.83,0.28
CUST-004295,2024-01-19,Europe,Bronze,190.98,0.28
CUST-004296,2025-01-04,North America,Gold,2234.5,0.1
CUST-004297,2024-09-20,Middle East & Africa,Silver,698.04,0.18
CUST-004298,2026-03-04,Asia Pacific,Platinum,5025.12,0.05
CUST-004299,2024-04-22,Europe,Bronze,164.4,0.28
CUST-004300,2025-05-02,Europe,Bronze,157.33,0.28
CUST-004301,2024-11-22,North America,Silver,328.19,0.18
CUST-004302,2025-06-25,North America,Silver,313.67,0.18
CUST-004303,2025-10-08,North America,Silver,485.63,0.18
CUST-004304,2025-08-01,Asia Pacific,Bronze,107.41,0.28
CUST-004305,2024-03-05,Latin America,Bronze,144.66,0.28
CUST-004306,2024-10-18,Europe,Bronze,55.23,0.28
CUST-004307,2024-01-25,Europe,Silver,542.45,0.18
CUST-004308,2025-07-02,Europe,Silver,297.48,0.18
CUST-004309,2024-01-01,North America,Gold,677.88,0.1
CUST-004310,2025-07-02,North America,Bronze,200.26,0.28
CUST-004311,2024-05-20,Asia Pacific,Gold,1763.94,0.1
CUST-004312,2026-01-13,Latin America,Bronze,145.02,0.28
CUST-004313,2025-10-09,Europe,Bronze,112.59,0.28
CUST-004314,2024-07-06,Asia Pacific,Platinum,4664.94,0.05
CUST-004315,2024-05-07,Latin America,Silver,330.84,0.18
CUST-004316,2024-07-19,North America,Silver,422.5,0.18
CUST-004317,2024-05-06,Asia Pacific,Silver,771.68,0.18
CUST-004318,2024-09-13,Europe,Bronze,174.29,0.28
CUST-004319,2025-11-06,Europe,Silver,441.77,0.18
CUST-004320,2025-06-30,North America,Gold,1074.62,0.1
CUST-004321,2024-07-12,Asia Pacific,Bronze,152.65,0.28
CUST-004322,2025-12-03,Asia Pacific,Silver,500.52,0.18
CUST-004323,2024-04-13,North America,Gold,764.99,0.1
CUST-004324,2025-06-18,Europe,Bronze,243.21,0.28
CUST-004325,2024-09-21,North America,Bronze,124.88,0.28
CUST-004326,2026-03-12,Latin America,Bronze,138.22,0.28
CUST-004327,2025-01-18,Europe,Silver,623.09,0.18
CUST-004328,2024-09-16,Asia Pacific,Gold,1133.98,0.1
CUST-004329,2025-02-17,Europe,Silver,640.12,0.18
CUST-004330,2024-12-23,North America,Bronze,147.2,0.28
CUST-004331,2024-03-15,North America,Silver,468.24,0.18
CUST-004332,2024-12-20,North America,Gold,1307.96,0.1
CUST-004333,2025-08-06,North America,Bronze,174.2,0.28
CUST-004334,2026-02-09,Europe,Gold,1500.99,0.1
CUST-004335,2024-07-06,North America,Gold,1827.81,0.1
CUST-004336,2025-11-15,Europe,Bronze,223.11,0.28
CUST-004337,2024-10-16,Europe,Bronze,109.22,0.28
CUST-004338,2024-02-14,Europe,Silver,805.07,0.18
CUST-004339,2025-07-26,Asia Pacific,Silver,227.93,0.18
CUST-004340,2024-03-23,Europe,Gold,932.24,0.1
CUST-004341,2024-05-02,Middle East & Africa,Silver,425.87,0.18
CUST-004342,2024-12-23,North America,Bronze,94.08,0.28
CUST-004343,2025-06-11,Europe,Bronze,167.77,0.28
CUST-004344,2024-03-06,Europe,Gold,1613.27,0.1
CUST-004345,2025-10-18,Europe,Bronze,112.8,0.28
CUST-004346,2025-01-09,Asia Pacific,Silver,541.65,0.18
CUST-004347,2024-06-10,Europe,Bronze,209.64,0.28
CUST-004348,2026-01-15,Europe,Bronze,69.16,0.28
CUST-004349,2025-01-14,Europe,Bronze,160.83,0.28
CUST-004350,2025-10-17,Middle East & Africa,Bronze,174.16,0.28
CUST-004351,2024-12-23,Latin America,Silver,311.8,0.18
CUST-004352,2024-07-06,North America,Bronze,93.01,0.28
CUST-004353,2024-11-17,North America,Platinum,2658.21,0.05
CUST-004354,2025-03-25,Asia Pacific,Silver,417.56,0.18
CUST-004355,2025-04-18,Middle East & Africa,Silver,333.28,0.18
CUST-004356,2024-01-13,North America,Bronze,187.33,0.28
CUST-004357,2024-07-02,Europe,Silver,533.63,0.18
CUST-004358,2024-04-20,Latin America,Bronze,174.34,0.28
CUST-004359,2025-05-22,Asia Pacific,Platinum,5789.47,0.05
CUST-004360,2024-10-16,North America,Silver,582.56,0.18
CUST-004361,2024-10-21,Europe,Bronze,168.0,0.28
CUST-004362,2025-03-26,Latin America,Silver,275.72,0.18
CUST-004363,2024-08-02,Asia Pacific,Bronze,238.32,0.28
CUST-004364,2025-09-23,Asia Pacific,Bronze,248.96,0.28
CUST-004365,2025-07-20,Asia Pacific,Gold,1051.99,0.1
CUST-004366,2024-01-27,North America,Bronze,108.52,0.28
CUST-004367,2025-09-21,Asia Pacific,Silver,608.55,0.18
CUST-004368,2026-01-02,North America,Platinum,1689.83,0.05
CUST-004369,2024-08-18,Latin America,Bronze,175.91,0.28
CUST-004370,2025-07-18,Europe,Bronze,272.97,0.28
CUST-004371,2026-03-17,Latin America,Bronze,128.79,0.28
CUST-004372,2024-11-16,North America,Bronze,165.26,0.28
CUST-004373,2024-08-20,Europe,Bronze,156.19,0.28
CUST-004374,2025-10-31,North America,Gold,1821.48,0.1
CUST-004375,2025-03-12,Asia Pacific,Gold,1252.03,0.1
CUST-004376,2026-02-19,Asia Pacific,Silver,392.35,0.18
CUST-004377,2025-06-16,Asia Pacific,Bronze,81.69,0.28
CUST-004378,2025-02-06,Europe,Gold,1246.1,0.1
CUST-004379,2024-02-22,North America,Silver,437.61,0.18
CUST-004380,2026-02-25,Latin America,Bronze,66.47,0.28
CUST-004381,2024-11-08,Asia Pacific,Bronze,100.28,0.28
CUST-004382,2024-10-07,Asia Pacific,Bronze,118.11,0.28
CUST-004383,2025-12-26,Asia Pacific,Platinum,2756.03,0.05
CUST-004384,2024-01-31,Asia Pacific,Silver,444.95,0.18
CUST-004385,2024-12-02,Europe,Silver,430.67,0.18
CUST-004386,2024-07-01,Asia Pacific,Silver,438.84,0.18
CUST-004387,2024-01-23,Europe,Silver,1111.07,0.18
CUST-004388,2025-06-27,Latin America,Bronze,125.72,0.28
CUST-004389,2025-03-21,Asia Pacific,Silver,317.82,0.18
CUST-004390,2024-03-14,North America,Gold,2245.93,0.1
CUST-004391,2024-01-10,Europe,Bronze,269.4,0.28
CUST-004392,2025-04-28,North America,Platinum,2270.22,0.05
CUST-004393,2025-03-31,North America,Bronze,243.72,0.28
CUST-004394,2025-07-19,Europe,Bronze,71.66,0.28
CUST-004395,2025-07-17,Latin America,Silver,1418.57,0.18
CUST-004396,2025-10-21,North America,Gold,2448.45,0.1
CUST-004397,2024-06-08,Europe,Silver,556.7,0.18
CUST-004398,2024-01-14,Latin America,Silver,634.4,0.18
CUST-004399,2024-06-26,Asia Pacific,Silver,537.4,0.18
CUST-004400,2025-02-15,Europe,Silver,345.72,0.18
CUST-004401,2026-05-27,Asia Pacific,Bronze,241.99,0.28
CUST-004402,2024-02-22,Europe,Bronze,258.04,0.28
CUST-004403,2025-02-11,North America,Bronze,112.14,0.28
CUST-004404,2026-04-26,North America,Bronze,148.09,0.28
CUST-004405,2024-01-22,North America,Bronze,91.59,0.28
CUST-004406,2024-01-30,Europe,Silver,441.5,0.18
CUST-004407,2025-12-03,Latin America,Silver,404.32,0.18
CUST-004408,2024-09-16,Asia Pacific,Bronze,247.55,0.28
CUST-004409,2024-07-23,Europe,Bronze,284.57,0.28
CUST-004410,2024-02-28,Europe,Bronze,98.02,0.28
CUST-004411,2025-04-15,North America,Bronze,204.03,0.28
CUST-004412,2026-02-14,Asia Pacific,Bronze,213.26,0.28
CUST-004413,2025-04-10,Asia Pacific,Silver,223.65,0.18
CUST-004414,2024-01-12,North America,Bronze,220.66,0.28
CUST-004415,2025-09-22,North America,Silver,249.14,0.18
CUST-004416,2024-10-16,Europe,Silver,366.78,0.18
CUST-004417,2026-04-29,Europe,Bronze,104.61,0.28
CUST-004418,2026-01-29,Europe,Bronze,80.01,0.28
CUST-004419,2024-12-19,Europe,Bronze,233.26,0.28
CUST-004420,2025-09-30,Europe,Bronze,102.9,0.28
CUST-004421,2024-03-15,North America,Bronze,128.01,0.28
CUST-004422,2026-05-22,Europe,Gold,1196.73,0.1
CUST-004423,2025-12-16,Europe,Bronze,201.91,0.28
CUST-004424,2025-07-14,Latin America,Platinum,2375.74,0.05
CUST-004425,2025-08-13,Middle East & Africa,Bronze,182.3,0.28
CUST-004426,2025-03-16,Latin America,Gold,1094.1,0.1
CUST-004427,2024-08-28,Asia Pacific,Silver,300.67,0.18
CUST-004428,2026-05-10,Europe,Bronze,225.62,0.28
CUST-004429,2024-06-02,Asia Pacific,Bronze,344.47,0.28
CUST-004430,2026-02-24,Latin America,Silver,488.25,0.18
CUST-004431,2024-04-05,North America,Gold,940.57,0.1
CUST-004432,2025-12-26,Europe,Bronze,111.76,0.28
CUST-004433,2024-10-20,Asia Pacific,Bronze,207.1,0.28
CUST-004434,2024-07-27,Asia Pacific,Bronze,150.81,0.28
CUST-004435,2024-12-08,North America,Bronze,98.07,0.28
CUST-004436,2024-03-28,Europe,Platinum,1778.0,0.05
CUST-004437,2026-03-28,Asia Pacific,Silver,524.13,0.18
CUST-004438,2026-02-14,Europe,Bronze,90.42,0.28
CUST-004439,2025-01-24,Asia Pacific,Bronze,127.69,0.28
CUST-004440,2024-11-20,Europe,Bronze,287.76,0.28
CUST-004441,2026-04-11,Latin America,Gold,860.59,0.1
CUST-004442,2024-06-05,Europe,Gold,1829.05,0.1
CUST-004443,2025-10-29,Europe,Bronze,99.7,0.28
CUST-004444,2025-10-12,North America,Bronze,212.83,0.28
CUST-004445,2025-09-24,North America,Platinum,4405.34,0.05
CUST-004446,2025-07-30,Europe,Bronze,182.35,0.28
CUST-004447,2025-09-10,Europe,Bronze,117.59,0.28
CUST-004448,2025-10-20,Europe,Bronze,193.52,0.28
CUST-004449,2024-05-16,North America,Bronze,174.25,0.28
CUST-004450,2025-11-04,Asia Pacific,Bronze,319.2,0.28
CUST-004451,2025-03-03,Asia Pacific,Platinum,2735.68,0.05
CUST-004452,2025-03-27,North America,Silver,752.68,0.18
CUST-004453,2025-09-03,Europe,Bronze,104.63,0.28
CUST-004454,2026-04-29,Asia Pacific,Bronze,136.34,0.28
CUST-004455,2026-03-29,Europe,Silver,348.57,0.18
CUST-004456,2024-05-20,North America,Bronze,123.03,0.28
CUST-004457,2024-03-23,Asia Pacific,Bronze,140.85,0.28
CUST-004458,2024-06-25,North America,Bronze,267.02,0.28
CUST-004459,2024-07-16,North America,Silver,540.18,0.18
CUST-004460,2025-09-15,North America,Bronze,245.74,0.28
CUST-004461,2025-07-21,Europe,Bronze,150.88,0.28
CUST-004462,2025-11-21,North America,Bronze,250.57,0.28
CUST-004463,2025-02-24,Latin America,Bronze,164.26,0.28
CUST-004464,2025-02-04,North America,Platinum,2552.47,0.05
CUST-004465,2025-11-28,North America,Silver,686.53,0.18
CUST-004466,2025-04-15,Europe,Bronze,271.56,0.28
CUST-004467,2024-08-05,North America,Bronze,193.63,0.28
CUST-004468,2026-04-07,Europe,Silver,627.41,0.18
CUST-004469,2025-12-29,North America,Bronze,250.21,0.28
CUST-004470,2025-09-23,North America,Gold,1077.13,0.1
CUST-004471,2024-06-23,North America,Silver,337.67,0.18
CUST-004472,2024-01-23,Europe,Bronze,173.42,0.28
CUST-004473,2025-12-25,North America,Platinum,6982.06,0.05
CUST-004474,2024-08-22,Asia Pacific,Bronze,169.21,0.28
CUST-004475,2024-01-13,Europe,Bronze,192.97,0.28
CUST-004476,2024-04-10,Europe,Silver,463.65,0.18
CUST-004477,2025-06-19,Europe,Gold,1350.06,0.1
CUST-004478,2026-05-25,Europe,Silver,364.32,0.18
CUST-004479,2025-06-06,Latin America,Silver,560.35,0.18
CUST-004480,2026-02-23,North America,Bronze,213.1,0.28
CUST-004481,2025-03-27,North America,Silver,246.72,0.18
CUST-004482,2025-03-06,North America,Bronze,82.28,0.28
CUST-004483,2026-03-03,North America,Silver,223.12,0.18
CUST-004484,2025-08-28,North America,Bronze,270.65,0.28
CUST-004485,2025-12-13,Asia Pacific,Bronze,103.62,0.28
CUST-004486,2025-06-16,Europe,Platinum,4028.74,0.05
CUST-004487,2026-05-01,Middle East & Africa,Bronze,306.32,0.28
CUST-004488,2025-12-23,North America,Bronze,171.34,0.28
CUST-004489,2025-10-13,North America,Bronze,184.26,0.28
CUST-004490,2024-10-19,Middle East & Africa,Bronze,107.06,0.28
CUST-004491,2026-03-20,Asia Pacific,Silver,514.16,0.18
CUST-004492,2024-04-10,Europe,Bronze,100.75,0.28
CUST-004493,2025-05-16,Europe,Bronze,70.06,0.28
CUST-004494,2024-10-30,Asia Pacific,Bronze,153.17,0.28
CUST-004495,2026-05-20,Europe,Bronze,170.54,0.28
CUST-004496,2025-06-23,North America,Bronze,121.42,0.28
CUST-004497,2025-07-06,Asia Pacific,Bronze,111.27,0.28
CUST-004498,2024-12-20,Europe,Bronze,137.73,0.28
CUST-004499,2024-10-29,North America,Bronze,112.16,0.28
CUST-004500,2025-05-10,Europe,Gold,1614.79,0.1
CUST-004501,2025-10-19,Europe,Gold,1434.85,0.1
CUST-004502,2026-02-06,Latin America,Bronze,287.68,0.28
CUST-004503,2024-08-14,North America,Bronze,130.12,0.28
CUST-004504,2024-08-23,Latin America,Silver,462.75,0.18
CUST-004505,2026-05-22,Europe,Silver,482.35,0.18
CUST-004506,2025-03-30,Europe,Platinum,3014.9,0.05
CUST-004507,2024-01-13,North America,Bronze,67.85,0.28
CUST-004508,2024-07-28,Asia Pacific,Silver,537.43,0.18
CUST-004509,2026-01-10,Latin America,Gold,3053.38,0.1
CUST-004510,2025-01-31,Europe,Bronze,223.72,0.28
CUST-004511,2024-04-09,North America,Bronze,328.29,0.28
CUST-004512,2024-01-31,Europe,Bronze,214.72,0.28
CUST-004513,2025-06-11,Asia Pacific,Bronze,141.15,0.28
CUST-004514,2025-10-10,North America,Bronze,190.81,0.28
CUST-004515,2024-11-24,Europe,Gold,1840.94,0.1
CUST-004516,2024-06-14,Europe,Bronze,79.07,0.28
CUST-004517,2025-04-03,North America,Bronze,179.21,0.28
CUST-004518,2026-04-01,Europe,Gold,1153.67,0.1
CUST-004519,2024-04-09,North America,Bronze,270.86,0.28
CUST-004520,2025-09-12,Asia Pacific,Bronze,174.09,0.28
CUST-004521,2026-05-04,Europe,Bronze,56.07,0.28
CUST-004522,2024-06-21,Europe,Bronze,178.86,0.28
CUST-004523,2026-01-18,Europe,Bronze,65.75,0.28
CUST-004524,2024-06-10,North America,Gold,1997.64,0.1
CUST-004525,2025-12-28,Asia Pacific,Bronze,110.33,0.28
CUST-004526,2026-02-14,Europe,Silver,286.27,0.18
CUST-004527,2024-09-19,Europe,Bronze,110.19,0.28
CUST-004528,2026-03-14,Europe,Platinum,2448.05,0.05
CUST-004529,2024-09-30,Europe,Silver,422.83,0.18
CUST-004530,2024-01-03,North America,Gold,850.54,0.1
CUST-004531,2024-01-28,North America,Bronze,132.99,0.28
CUST-004532,2024-11-21,North America,Gold,647.53,0.1
CUST-004533,2024-05-28,Asia Pacific,Gold,1085.09,0.1
CUST-004534,2025-06-23,North America,Silver,794.95,0.18
CUST-004535,2025-05-02,North America,Bronze,125.36,0.28
CUST-004536,2026-04-01,Asia Pacific,Bronze,192.54,0.28
CUST-004537,2025-03-13,North America,Bronze,90.75,0.28
CUST-004538,2024-03-05,Europe,Bronze,189.14,0.28
CUST-004539,2024-12-21,North America,Silver,709.3,0.18
CUST-004540,2025-06-16,North America,Silver,795.79,0.18
CUST-004541,2024-09-08,Europe,Silver,487.62,0.18
CUST-004542,2024-08-22,North America,Bronze,196.22,0.28
CUST-004543,2024-08-14,Asia Pacific,Bronze,89.88,0.28
CUST-004544,2025-06-08,Europe,Bronze,128.67,0.28
CUST-004545,2024-11-08,North America,Bronze,108.91,0.28
CUST-004546,2024-02-18,North America,Silver,513.18,0.18
CUST-004547,2024-04-27,Europe,Bronze,121.43,0.28
CUST-004548,2024-02-23,North America,Silver,592.27,0.18
CUST-004549,2025-10-11,North America,Silver,1207.95,0.18
CUST-004550,2025-07-18,Europe,Gold,1538.72,0.1
CUST-004551,2024-02-13,Asia Pacific,Bronze,263.83,0.28
CUST-004552,2026-03-25,Europe,Silver,280.18,0.18
CUST-004553,2024-02-22,Asia Pacific,Bronze,144.99,0.28
CUST-004554,2025-08-08,Latin America,Bronze,163.59,0.28
CUST-004555,2025-07-11,North America,Silver,461.86,0.18
CUST-004556,2025-06-08,Asia Pacific,Silver,940.66,0.18
CUST-004557,2025-11-07,Asia Pacific,Bronze,111.39,0.28
CUST-004558,2024-04-11,Europe,Bronze,170.7,0.28
CUST-004559,2026-03-02,Middle East & Africa,Silver,170.35,0.18
CUST-004560,2026-02-08,North America,Bronze,177.77,0.28
CUST-004561,2026-04-28,North America,Silver,550.93,0.18
CUST-004562,2026-05-17,Asia Pacific,Gold,1175.18,0.1
CUST-004563,2025-02-01,Europe,Silver,527.09,0.18
CUST-004564,2024-05-17,North America,Silver,359.05,0.18
CUST-004565,2025-11-05,North America,Silver,276.07,0.18
CUST-004566,2025-01-21,Asia Pacific,Gold,808.08,0.1
CUST-004567,2024-04-20,Asia Pacific,Silver,319.97,0.18
CUST-004568,2025-09-05,Europe,Bronze,89.45,0.28
CUST-004569,2024-01-17,Middle East & Africa,Bronze,88.05,0.28
CUST-004570,2026-02-18,North America,Platinum,2511.14,0.05
